road_id,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_24h,temperature,humidity,traffic_level,average_speed,road_condition,road_age,maintenance_score,slope,elevation,river_distance,historical_incidents,incident_count_7d,incident_count_30d,previous_disruptions,disruption
SH01_002,29.130103,94.050145,1.1,1.24,2.95,4.08,32.5,58.0,0.5426,36.5,0.686,5.5,1.0,43.22,2876.9,1.272,2,0,0,2,0
NH13_008,25.359156,96.021767,1.26,3.17,5.0,7.61,13.8,90.4,0.6698,28.0,0.3678,25.7,0.408,1.23,353.0,1.232,1,0,4,1,0
NH13_007,27.642478,95.253935,0.45,1.2,2.3,3.39,25.3,53.9,0.0321,60.3,0.675,14.2,0.7216,6.77,2247.6,1.548,2,0,4,3,0
NH13_008,24.858909,93.743363,4.77,10.92,19.49,30.83,12.9,60.2,0.2241,52.1,0.6268,8.2,0.8303,11.94,3187.3,6.368,5,1,4,0,0
NH37_005,25.067559,92.497592,1.06,3.83,4.56,8.24,31.9,54.8,0.5044,35.3,0.3886,18.0,0.5532,0.71,3122.5,8.504,4,1,1,2,0
NH37_003,28.83581,89.722014,0.46,0.95,1.89,2.54,21.9,76.7,0.4485,29.9,0.3223,2.3,0.9763,15.12,1329.0,0.779,2,1,8,1,0
SH02_002,24.814183,91.631971,0.92,3.08,4.95,7.46,37.1,72.0,0.1272,55.0,0.662,1.9,0.923,6.27,1797.6,3.083,1,0,1,2,0
NH15_003,24.103128,97.028604,0.62,2.72,3.27,5.27,18.2,59.2,0.3214,52.7,0.8068,23.4,0.3769,12.14,2650.2,2.016,1,1,6,1,0
NH13_009,26.756783,91.821056,9.87,25.24,36.48,51.92,18.9,61.3,0.4267,41.2,0.4758,23.7,0.4574,14.87,863.1,4.051,1,0,1,1,0
NH13_002,28.744997,95.489264,1.53,2.77,4.36,6.94,24.4,78.4,0.1509,52.1,0.9945,29.1,0.1945,7.62,2685.2,2.044,3,0,1,3,0
NH13_001,25.792951,93.615432,0.24,0.34,0.8,1.07,27.4,82.0,0.5379,39.5,0.4024,26.8,0.2173,12.28,1995.7,1.652,3,1,2,1,0
NH15_002,24.704892,92.075561,1.76,4.57,8.03,14.85,26.9,61.7,0.128,50.6,0.4762,22.0,0.5126,1.59,1065.9,4.888,1,0,4,5,0
SH02_001,29.40227,97.33142,26.51,40.19,45.84,90.06,27.8,92.8,0.429,41.4,0.4486,28.4,0.1,18.58,3383.8,2.812,1,1,1,2,1
NH37_001,27.722062,90.061703,4.91,16.84,26.48,39.48,20.6,72.1,0.7438,35.2,0.9604,15.9,0.5167,20.8,3249.0,1.784,1,1,8,0,0
SH01_002,28.678798,94.181994,0.37,0.85,0.91,1.58,27.9,78.0,0.3402,47.3,0.403,27.3,0.237,52.08,345.1,4.165,3,1,7,0,0
NH13_004,28.13676,93.25369,1.41,1.65,2.72,5.07,35.3,88.5,0.855,34.2,0.7678,27.6,0.3563,14.76,2855.1,1.094,3,0,4,4,0
NH13_003,27.840333,90.289253,1.96,3.93,3.6,7.08,26.8,76.4,0.7137,32.3,0.8187,8.0,0.6438,0.96,2542.3,2.084,6,0,10,1,0
SH01_001,26.115102,91.348541,1.46,2.62,5.26,7.2,17.1,64.4,0.0583,60.6,0.5124,25.5,0.3082,3.72,1501.8,0.479,1,0,1,1,0
NH13_004,25.78387,95.045663,1.96,5.1,9.92,12.6,24.6,83.9,0.7605,26.9,0.7854,6.1,0.8209,3.33,2921.6,5.45,2,1,3,2,0
NH13_002,27.943272,90.53413,1.21,2.55,3.13,4.56,10.3,64.1,0.1455,52.8,0.7097,27.0,0.1654,24.61,2020.6,0.771,1,0,3,0,1
NH15_003,27.941922,95.867893,0.46,1.13,1.5,2.05,26.2,79.9,0.6627,34.3,0.8769,14.5,0.4289,3.56,3365.7,0.489,1,0,1,3,0
SH02_001,29.228236,94.51297,7.23,12.73,21.05,28.01,12.0,98.8,0.5897,42.4,0.896,17.4,0.6135,0.89,3282.7,2.756,3,3,3,2,0
NH27_001,27.127629,90.476603,0.28,0.5,1.14,1.53,26.3,74.8,0.4496,41.2,0.6931,24.6,0.2236,2.63,1072.6,4.072,2,1,1,1,0
NH13_003,25.620416,91.908473,0.68,1.15,1.44,2.4,21.8,67.4,0.1638,57.9,0.1931,12.1,0.8295,0.56,2535.9,0.603,2,2,2,1,0
SH01_001,26.692408,90.75627,0.43,0.8,0.76,1.52,28.0,62.2,0.6021,42.1,0.6468,9.6,0.7362,5.01,1060.5,4.309,2,1,5,1,0
SH01_001,27.375426,95.84153,4.31,6.59,11.99,17.41,22.3,79.8,0.5068,49.5,0.391,26.3,0.1947,3.94,1592.7,0.681,5,1,4,0,0
NH27_005,26.347014,93.803789,2.47,3.04,6.73,8.58,30.5,87.7,0.2946,49.1,0.7089,22.7,0.3274,10.18,235.0,9.735,0,2,3,1,1
SH02_001,28.351232,89.721791,4.85,11.43,19.5,25.45,25.4,87.6,0.1301,56.8,0.7856,20.8,0.3526,20.03,3344.7,4.194,2,0,2,1,0
NH13_008,27.215373,93.880358,0.34,1.29,1.23,2.46,28.6,59.2,0.2138,48.8,0.7179,1.7,0.9997,23.99,642.1,2.953,3,0,2,0,0
SH03_001,24.051897,93.417588,0.3,0.58,0.99,1.28,19.7,87.8,0.1376,56.2,0.41,11.3,0.7027,6.36,2281.4,4.643,4,1,4,1,0
NH13_010,27.134119,94.651688,0.92,1.48,2.0,3.97,19.4,72.5,0.466,43.9,0.6986,11.3,0.674,1.15,3173.2,0.247,2,1,5,2,0
NH27_005,27.484821,89.968299,1.13,3.21,3.77,5.72,13.6,54.3,0.4723,40.4,0.5304,3.0,1.0,15.27,2282.2,0.465,5,1,7,2,0
NH37_003,29.033937,89.972779,1.51,5.56,7.48,9.9,15.2,53.5,0.2647,42.8,0.6521,24.3,0.2351,15.81,3156.7,1.262,3,1,2,1,0
NH27_004,26.275469,92.390134,0.16,0.35,0.44,0.7,22.6,64.8,0.3893,42.6,0.5022,22.3,0.3057,2.24,3370.0,3.89,2,2,3,1,0
NH37_004,27.159572,95.001743,1.97,4.65,10.18,14.44,22.4,98.7,0.2925,35.7,0.6904,3.8,0.9274,13.36,2203.1,2.552,4,0,2,3,0
NH37_005,26.612486,94.832497,0.53,0.78,1.2,2.11,24.4,81.5,0.0617,57.0,0.2182,7.0,0.8204,9.7,2969.0,0.95,2,3,5,1,0
NH37_004,26.92411,91.84263,0.84,1.45,2.36,2.99,17.9,75.1,0.5274,33.5,0.6173,29.0,0.299,32.49,3234.0,7.131,6,0,6,1,0
NH27_004,24.370172,91.36372,5.09,20.42,19.61,38.21,23.0,91.9,0.2775,50.9,0.8938,24.8,0.2217,4.04,2994.2,14.225,1,1,8,0,0
NH27_003,28.93506,94.960067,0.09,0.15,0.24,0.35,30.1,79.5,0.1783,64.2,0.9293,1.3,0.9996,11.43,2625.7,10.911,2,0,6,1,0
NH13_005,29.007268,89.908768,1.62,4.54,5.92,11.61,24.6,59.6,0.4396,47.1,0.6107,9.8,0.9005,0.87,1177.1,4.188,2,1,2,2,0
NH27_005,27.014328,93.987232,2.31,6.53,5.92,11.54,22.2,72.7,0.4507,38.4,0.668,13.9,0.5491,16.14,904.4,1.826,3,1,3,1,0
NH37_002,27.061055,92.96556,0.67,0.97,1.36,2.35,23.7,79.2,0.1447,59.8,0.6845,5.8,0.6544,24.27,2420.0,0.05,3,3,5,2,0
NH13_010,24.316558,91.540968,0.46,2.27,1.99,3.95,29.5,84.2,0.1956,53.7,0.3092,7.1,0.8331,9.35,1103.5,6.245,4,1,6,3,0
NH37_001,27.288728,93.706295,4.82,18.77,22.96,40.83,23.0,70.2,0.4796,43.9,0.8345,27.9,0.1495,18.23,291.5,1.593,1,0,7,2,0
SH03_001,26.360335,91.372191,33.66,55.87,63.01,115.36,18.9,63.0,0.0945,55.3,0.8774,29.4,0.3115,2.76,386.6,0.236,4,1,3,1,1
SH01_001,27.89974,94.045276,4.32,11.07,25.38,32.81,18.9,78.3,0.4319,47.8,0.6044,14.0,0.5684,3.53,2036.7,2.768,3,1,2,2,0
SH01_001,24.259187,90.847099,17.44,39.38,53.07,103.57,18.7,90.2,0.4224,39.0,0.0774,13.6,0.5809,4.95,2050.9,10.382,2,1,3,0,0
NH15_004,27.909882,92.823835,0.54,1.66,1.92,2.81,18.6,78.7,0.3768,35.8,0.4906,14.4,0.711,21.14,315.9,2.338,2,2,2,3,0
NH27_004,25.577916,93.630283,0.08,0.42,0.57,0.81,26.7,88.3,0.3118,44.5,0.3667,6.2,0.8749,26.4,3110.0,8.059,1,1,4,2,1
NH15_002,27.584379,89.944098,0.94,3.04,5.12,6.86,32.2,91.8,0.4397,44.1,0.6966,12.4,0.4948,12.44,1971.5,3.481,7,3,6,1,0
NH27_001,27.449193,94.402523,6.06,10.41,13.91,22.8,19.5,43.6,0.8533,23.0,0.6894,15.8,0.6594,31.66,1253.1,2.138,5,0,6,0,0
NH37_005,25.247628,95.477428,0.11,0.18,0.31,0.55,16.6,79.8,0.1245,59.1,0.37,4.9,0.9538,28.55,462.7,1.432,2,2,3,1,1
NH13_008,26.422488,97.061766,0.36,1.08,1.08,2.02,14.4,76.6,0.1764,53.9,0.6082,17.9,0.5096,30.28,2517.8,1.453,4,0,2,0,0
NH13_008,28.595983,91.264073,0.56,0.76,1.28,2.36,32.4,49.9,0.3476,43.6,0.2802,13.7,0.5642,35.49,2166.2,0.359,4,3,3,0,1
NH13_002,27.330754,91.306954,2.01,5.06,8.0,12.17,27.8,78.6,0.4404,42.7,0.7658,18.9,0.3393,18.81,560.9,7.201,5,1,7,4,0
NH13_005,24.378061,92.047197,1.91,4.3,6.9,10.16,17.9,93.1,0.6308,19.1,0.5533,30.0,0.2156,18.64,1646.4,3.709,0,0,1,0,0
NH15_004,26.435999,96.558883,0.75,1.2,1.84,2.5,22.8,44.1,0.1905,55.5,0.558,15.4,0.4652,5.24,487.0,3.116,1,0,2,2,0
NH15_005,25.714743,92.8328,2.42,4.04,7.05,9.5,30.4,47.8,0.1999,53.2,0.7727,5.5,0.8335,60.0,2352.5,0.317,2,0,1,2,0
NH13_005,27.529051,92.023812,0.31,0.88,1.12,1.49,21.6,94.6,0.7255,26.9,0.8625,10.5,0.5146,24.58,3117.5,5.969,4,1,2,4,0
NH15_003,27.380102,95.407092,0.84,2.19,2.23,4.07,27.2,51.4,0.5183,44.1,0.8397,27.5,0.154,12.14,2707.6,10.336,1,2,2,0,0
NH37_004,24.05719,89.992524,0.34,0.74,0.91,1.26,21.1,56.3,0.2582,47.3,0.4363,17.6,0.6293,33.98,3209.2,1.151,3,2,6,2,0
NH13_007,27.342325,93.925872,1.32,2.73,3.12,5.99,20.2,67.0,0.2702,50.0,0.5349,11.8,0.7191,7.32,2744.8,0.871,2,0,1,2,0
NH15_001,28.041673,93.166463,0.4,0.94,1.84,2.41,6.1,65.3,0.7148,29.6,0.5383,19.0,0.5683,0.05,3192.9,0.973,4,1,2,0,0
NH15_002,28.228015,94.511408,3.57,11.55,12.77,19.42,19.6,72.8,0.1877,43.8,0.6905,3.7,0.8548,26.48,1270.9,3.441,4,1,6,0,0
NH37_001,24.324367,95.329467,0.97,2.31,4.93,7.12,18.8,73.6,0.5816,35.1,0.6932,28.7,0.2434,1.27,2929.7,1.489,6,2,3,1,1
NH15_001,25.670121,92.202411,1.57,3.11,3.69,5.38,25.1,69.2,0.6041,26.9,0.6528,24.8,0.3307,2.54,3167.7,5.159,2,2,2,3,0
NH27_003,26.317005,94.600412,20.24,28.87,58.62,87.83,23.5,75.7,0.2473,50.3,0.1447,14.1,0.364,0.32,2277.7,0.05,6,1,3,2,1
NH13_010,24.988744,93.737331,2.27,6.85,8.3,12.64,23.2,64.8,0.7615,29.9,0.4977,10.4,0.5808,0.0,259.8,0.27,2,3,1,2,0
NH15_004,26.314036,90.731552,0.76,2.36,3.43,4.41,27.7,94.3,0.227,53.0,0.5924,27.8,0.1205,10.07,1129.3,1.999,2,4,6,2,0
NH15_002,24.391212,96.489292,0.92,1.62,1.97,3.26,8.0,54.9,0.6567,30.0,0.4138,18.2,0.4311,6.17,1050.3,1.729,1,1,5,2,0
NH13_006,24.622695,95.510344,0.24,0.76,1.04,1.41,21.7,68.3,0.5228,33.9,0.7583,4.8,0.8898,7.69,830.1,1.717,3,0,5,4,0
NH27_001,27.677821,96.796737,1.69,2.2,4.1,6.74,15.0,62.4,0.0503,59.7,0.4855,29.2,0.1336,8.28,2730.9,3.237,3,1,2,4,0
NH13_008,25.444149,95.247115,3.04,4.68,5.84,11.37,14.5,82.3,0.2174,40.0,0.7848,27.3,0.1957,2.32,1615.9,0.265,3,2,6,0,0
NH13_009,27.912732,91.585011,0.14,0.2,0.31,0.51,20.3,46.2,0.6559,34.6,0.4832,2.7,0.8797,18.17,2054.2,3.637,4,1,3,2,1
NH27_004,24.264597,93.015052,0.19,0.65,0.6,1.09,22.1,48.6,0.5254,44.7,0.3182,8.8,0.5188,23.38,2406.4,0.893,2,2,3,1,0
SH02_002,27.094867,92.678887,0.91,1.58,2.27,3.59,25.0,68.4,0.1221,52.9,0.3161,9.8,0.7881,0.25,1822.0,0.05,2,1,3,0,0
NH27_001,26.152968,89.975829,0.26,0.5,0.83,1.59,24.6,17.2,0.3793,50.3,0.3288,7.1,0.7058,8.66,2510.3,3.051,3,0,4,0,0
SH02_001,28.383343,92.861221,2.27,2.97,5.77,7.85,17.0,44.7,0.5491,39.7,0.5787,7.1,0.7403,1.05,662.2,2.643,2,0,5,1,0
SH01_001,28.311734,92.360885,0.97,5.28,6.46,9.54,20.8,88.6,0.2047,58.1,0.5032,20.6,0.5873,16.51,805.4,5.698,4,2,4,1,0
NH15_005,26.065578,89.730213,1.33,3.53,3.18,6.23,30.6,75.0,0.6024,38.6,0.4135,16.4,0.5388,14.1,274.5,2.029,5,1,4,2,1
NH27_004,27.424927,96.222849,3.22,9.23,11.07,15.96,31.7,76.8,0.5408,36.8,0.2923,20.8,0.4359,15.69,2843.4,10.093,5,1,7,1,0
NH13_010,25.251519,90.807833,0.9,1.12,2.56,3.26,20.2,46.0,0.639,34.1,0.3351,7.8,0.6264,6.34,1877.8,0.195,4,0,8,2,0
NH15_004,27.192238,93.557332,0.99,3.51,3.6,6.93,22.6,86.7,0.3501,42.9,0.6086,17.1,0.4503,2.19,555.2,0.113,3,2,6,4,0
NH37_002,24.446956,95.742019,0.21,0.76,1.1,1.81,16.6,74.1,0.686,28.4,0.577,20.8,0.2412,2.43,3251.1,3.417,3,1,5,1,0
SH02_002,26.390324,94.354507,2.96,5.73,8.46,11.01,28.2,70.7,0.6674,35.6,0.5981,22.0,0.4165,0.96,3166.5,5.821,2,2,3,1,0
SH01_001,25.005002,91.004004,1.4,4.5,4.19,8.22,35.9,77.2,0.3429,45.8,0.6215,23.0,0.4319,0.91,2343.9,5.503,1,1,5,2,0
NH15_005,28.858597,94.460226,0.23,0.52,1.07,1.38,18.8,78.1,0.0265,55.2,0.8839,2.5,0.9531,0.39,2182.2,1.378,3,0,6,3,0
NH37_005,26.446954,95.533496,0.72,2.68,4.74,5.95,29.1,94.6,0.5837,42.4,0.6746,28.6,0.2021,23.85,2417.5,7.908,3,2,6,0,0
NH13_007,27.249256,96.281687,1.99,2.79,4.32,7.01,26.4,67.3,0.3437,48.6,0.4525,17.1,0.661,6.69,1724.4,7.586,4,0,3,5,0
NH27_005,25.9821,92.153634,2.48,4.78,7.0,10.95,21.0,90.2,0.5576,24.4,0.8741,14.4,0.5037,21.16,2783.5,0.244,3,1,5,2,0
NH37_002,25.588076,89.961195,2.75,4.47,9.19,11.53,17.8,79.6,0.5701,40.1,0.6122,11.6,0.7238,7.71,2690.3,0.15,4,0,5,3,1
NH37_001,25.116059,94.381201,0.75,1.08,1.39,2.69,36.9,96.2,0.4782,37.1,0.7236,8.4,0.6991,0.58,369.8,1.761,4,3,3,0,0
NH27_003,29.015294,91.438418,5.78,8.21,12.82,21.52,26.6,58.8,0.3982,49.1,0.5778,25.4,0.4587,26.29,3393.6,3.032,3,1,2,4,0
NH37_004,28.397062,95.712892,2.93,5.99,7.98,15.37,27.8,83.4,0.6878,36.7,0.53,21.3,0.3869,3.41,1678.2,6.397,3,0,4,2,1
NH13_003,24.732936,94.935089,0.35,1.27,1.94,2.68,20.7,88.3,0.186,58.3,0.5783,9.3,0.624,3.99,95.3,2.395,2,1,5,2,0
NH13_009,28.106987,95.653539,0.35,0.72,1.04,1.49,22.4,71.1,0.761,32.9,0.6097,11.3,0.7552,0.0,1342.4,1.28,3,0,8,0,0
NH13_006,26.301919,97.14999,0.69,1.72,2.26,2.98,14.7,83.7,0.784,34.7,0.7608,12.3,0.7957,4.37,2988.0,1.294,1,2,2,1,0
NH27_003,24.084682,94.201015,0.1,0.39,0.52,0.94,26.6,70.0,0.3584,34.6,0.8812,23.4,0.3761,32.87,1534.0,1.194,0,1,5,1,0
NH13_002,26.90602,96.663214,2.77,4.92,6.56,9.89,19.8,28.4,0.3305,38.6,0.8187,26.2,0.2344,1.73,1833.8,0.852,3,0,2,2,0
NH13_007,24.715255,94.642579,6.47,22.85,27.66,38.74,15.8,59.6,0.1991,56.6,0.7399,14.7,0.6547,26.52,1949.9,1.402,3,0,5,3,0
NH37_003,25.154639,91.099431,10.04,23.78,31.6,54.06,16.9,60.3,0.1999,45.2,0.2373,6.7,0.9453,16.02,1309.6,5.185,2,2,5,1,0
NH27_001,27.828225,95.854673,0.33,0.86,1.23,1.61,36.5,45.0,0.1047,54.0,0.6744,30.0,0.1,9.24,2511.2,0.05,4,2,1,1,0
NH37_001,25.414281,95.041479,6.28,13.14,12.44,22.23,20.2,82.5,0.4905,44.8,0.7505,6.2,0.8115,6.8,712.0,3.239,1,0,2,2,0
SH01_001,28.905385,97.230136,1.12,4.47,4.45,8.32,24.2,67.7,0.2288,63.5,0.4167,19.1,0.253,18.38,3001.0,1.385,1,2,7,1,0
SH02_001,27.614434,91.574426,0.04,0.08,0.15,0.26,14.8,59.5,0.1472,55.6,0.576,19.5,0.5476,10.3,2180.0,1.697,4,1,4,2,0
NH13_004,28.577559,92.265066,0.93,1.66,3.43,4.64,20.9,52.3,0.2062,52.3,0.8167,12.5,0.4594,8.48,2468.2,1.561,4,2,7,2,0
SH02_002,27.383542,96.025481,1.18,1.54,2.84,3.97,13.8,81.4,0.5937,26.0,0.5776,5.8,0.8042,9.82,680.4,1.053,1,2,3,1,0
NH37_004,28.778673,90.18425,7.57,20.36,30.89,40.25,24.2,85.0,0.0892,58.4,0.362,6.8,0.7792,10.32,3478.0,1.812,5,0,2,3,0
NH37_005,25.989266,94.575638,0.39,1.09,1.5,2.18,16.5,76.1,0.1087,55.5,0.6256,12.3,0.7825,0.66,2952.4,2.346,2,0,4,2,0
NH13_003,27.020273,93.823166,4.66,5.54,12.6,16.25,26.8,42.3,0.7273,35.5,0.7314,15.8,0.6698,4.23,3277.4,3.035,3,0,3,2,0
NH37_004,26.837397,90.999928,1.48,2.77,4.22,6.36,11.3,71.6,0.6416,37.1,0.5389,2.9,0.8476,34.21,2190.5,2.585,2,1,0,1,1
NH27_002,28.970849,90.971437,0.13,0.42,0.76,0.98,18.2,71.2,0.7252,35.8,0.6767,6.1,0.8647,7.68,448.0,2.904,2,0,4,1,0
NH37_003,24.907035,95.938522,0.46,1.73,2.6,3.41,29.1,70.7,0.1407,49.0,0.67,16.9,0.5445,8.89,1383.0,3.402,4,3,1,1,0
NH13_003,27.179334,89.818928,14.44,23.86,40.49,63.07,31.2,70.2,0.256,53.7,0.3672,19.8,0.3892,55.62,2514.8,0.197,5,0,4,1,0
NH37_001,28.149372,95.450679,1.12,2.15,2.91,5.8,22.0,77.3,0.1421,51.3,0.5753,22.6,0.2965,18.54,2691.3,0.495,2,0,5,1,0
SH02_002,26.035274,95.341538,2.67,12.58,20.9,26.26,19.7,70.2,0.4609,36.0,0.191,23.2,0.3476,16.18,2117.8,0.05,1,2,2,1,0
NH27_002,28.771698,94.702536,4.61,7.9,15.79,24.32,22.7,52.6,0.5824,35.0,0.652,3.6,0.8399,5.52,52.9,0.953,3,0,3,1,0
NH13_005,26.051581,92.853286,1.14,1.98,2.85,3.94,34.3,69.2,0.2401,50.5,0.5831,2.2,0.8575,22.34,891.2,0.787,7,1,0,1,0
SH02_002,24.953198,89.918069,0.31,0.53,0.78,1.23,20.4,61.7,0.2765,49.9,0.5428,27.1,0.1995,23.42,1739.8,1.116,8,1,1,1,0
SH02_002,27.212266,95.87368,0.31,0.68,0.9,1.47,22.0,85.6,0.2411,44.0,0.7509,8.2,0.7583,39.07,2147.0,7.08,3,2,3,2,1
NH13_006,26.313124,90.667945,7.84,30.49,34.26,56.39,15.7,50.4,0.1951,58.2,0.6146,27.1,0.3521,13.86,740.2,0.05,6,2,4,2,0
NH27_005,24.083546,91.862064,1.53,3.24,5.54,9.14,17.9,91.7,0.5433,42.3,0.6337,23.8,0.4825,1.49,2786.6,2.276,4,1,2,0,0
NH15_003,24.384112,96.990229,0.2,0.24,0.44,0.65,24.6,69.8,0.0936,61.8,0.5306,28.2,0.1,20.45,833.5,0.876,2,1,4,2,0
NH37_003,25.074024,92.02433,5.51,13.54,17.63,23.75,27.4,71.7,0.094,64.5,0.5244,28.0,0.1868,7.44,2139.3,7.721,7,2,2,1,1
NH15_004,28.231315,91.664571,0.09,0.32,0.41,0.61,23.8,65.6,0.838,23.8,0.8795,26.6,0.1593,5.82,506.3,4.292,4,1,4,2,0
NH27_004,28.906217,97.194953,0.58,0.88,1.53,2.32,27.0,71.7,0.5856,43.5,0.7938,12.2,0.343,11.44,504.0,18.369,7,0,5,0,0
SH03_001,27.001025,90.361678,0.98,4.27,4.9,8.28,16.0,51.9,0.4488,39.5,0.7001,4.3,0.7747,9.88,2172.6,0.421,0,1,2,1,0
NH27_004,24.58061,90.937316,43.53,109.29,159.71,250.0,15.4,83.0,0.4615,43.1,0.7334,19.0,0.3236,1.58,2685.2,0.971,3,0,10,1,0
SH02_001,26.939304,93.075045,3.38,11.24,12.83,23.16,26.8,88.1,0.413,47.7,0.7052,14.1,0.4519,33.36,3212.4,0.713,6,1,1,5,1
SH02_002,28.70583,95.765083,1.05,2.02,2.72,3.76,19.1,64.4,0.3443,46.1,0.6399,24.0,0.2434,22.62,3351.2,2.665,5,2,5,2,0
NH13_003,28.122127,96.509564,1.9,2.41,5.65,7.69,15.0,71.4,0.0936,60.2,0.1851,20.2,0.2818,3.02,1842.2,0.133,3,0,1,2,0
NH13_008,25.60104,95.518395,5.34,12.94,15.31,26.78,23.2,54.8,0.5214,35.1,0.6436,19.5,0.4128,26.51,695.0,2.788,1,3,5,3,0
NH27_002,24.681398,97.216548,9.82,21.72,36.24,54.09,22.5,92.3,0.7314,31.1,0.4744,20.8,0.4224,6.31,639.8,0.701,3,0,4,3,0
NH37_003,28.953749,89.829715,1.42,2.38,3.06,5.22,20.9,70.0,0.3247,50.2,0.7198,10.0,0.648,38.38,1500.2,4.61,4,1,5,2,0
NH13_002,28.697488,94.4702,0.76,2.23,4.32,5.44,31.5,62.4,0.7284,32.5,0.4574,13.3,0.4859,0.05,1400.1,0.773,2,0,7,0,0
NH13_003,24.295435,90.595866,0.27,1.35,1.36,2.31,33.2,88.2,0.4469,35.3,0.3835,13.2,0.6462,13.08,1153.9,2.099,8,0,5,1,0
NH37_001,28.53021,96.709793,5.07,8.98,14.24,18.75,27.8,53.6,0.5407,35.6,0.8962,29.1,0.2942,1.05,2083.7,0.742,3,1,3,1,0
NH37_004,24.53467,96.901865,8.43,17.21,22.07,31.07,24.6,99.5,0.1277,52.7,0.616,19.1,0.4178,1.15,3077.4,20.0,5,1,1,2,0
NH13_006,24.34806,92.033317,0.07,0.18,0.39,0.49,30.3,75.6,0.461,43.4,0.2658,22.3,0.284,10.94,654.2,7.927,1,0,1,3,0
NH13_006,28.172305,96.073356,0.59,1.74,3.03,4.24,22.9,77.4,0.552,46.6,0.28,28.4,0.2715,2.09,1474.4,5.218,1,1,7,3,0
NH13_004,26.949708,94.553122,0.33,0.72,0.92,1.35,20.8,96.7,0.1789,46.0,0.7478,4.4,0.8709,14.71,3257.6,3.381,7,2,8,0,0
NH37_002,26.280014,90.473764,1.17,3.38,5.82,9.13,18.5,72.0,0.4744,36.2,0.4416,5.0,0.9534,18.39,179.8,0.785,1,0,3,1,0
NH13_001,28.971242,94.341315,0.29,0.78,0.84,1.31,17.3,46.2,0.6581,41.5,0.3898,24.7,0.2794,5.03,1249.0,0.108,2,0,3,2,0
NH37_003,28.61617,97.215639,0.28,0.58,0.58,1.16,27.6,78.8,0.5058,44.5,0.4693,28.9,0.1,23.35,314.2,2.945,6,0,6,3,1
NH15_005,24.316929,92.072324,7.99,20.27,28.46,35.62,13.0,81.3,0.3352,47.5,0.5195,28.2,0.3092,4.86,1872.4,20.0,4,2,3,1,0
NH15_004,27.38848,89.708784,1.09,1.94,3.93,5.86,18.4,81.6,0.2134,53.6,0.527,2.0,0.8113,13.95,1977.8,5.48,3,0,4,1,0
NH27_001,28.247471,97.221296,1.79,2.88,4.59,6.79,19.9,58.1,0.5551,41.0,0.3069,10.8,0.7705,4.76,251.9,0.05,1,0,6,0,0
NH37_001,27.027698,92.887672,3.87,5.42,7.49,13.52,13.6,59.6,0.0614,58.5,0.7795,6.2,0.8121,7.95,228.7,3.446,0,2,4,1,0
NH27_002,29.40653,93.018182,6.94,17.01,18.11,28.76,19.7,72.0,0.7246,31.5,0.6094,18.4,0.7018,14.81,2007.4,0.838,7,1,5,1,0
NH27_003,27.773261,95.187113,0.76,1.41,2.33,4.11,22.6,57.8,0.8381,33.2,0.5114,21.2,0.3415,15.22,3283.3,0.439,3,0,6,2,0
SH02_001,24.572787,94.353767,1.27,2.22,2.4,4.24,28.2,93.3,0.2576,41.6,0.7818,29.0,0.1,41.79,2759.6,2.709,4,1,6,2,1
NH27_004,25.090639,92.025297,0.81,2.09,2.83,4.27,19.0,70.7,0.0997,62.2,0.3189,25.4,0.2562,20.94,3227.9,4.215,1,0,7,1,1
NH37_001,28.544351,90.46983,4.14,18.65,19.22,33.59,22.6,86.3,0.7389,24.1,0.6813,3.1,0.945,15.36,216.2,4.95,4,1,6,4,0
NH15_005,29.482162,96.070691,0.92,3.98,4.7,6.72,13.0,68.2,0.4823,48.0,0.8696,9.8,0.7213,26.24,2366.0,6.237,0,0,1,2,0
NH13_008,24.540866,93.422004,0.83,2.66,3.01,4.92,14.7,63.8,0.1989,51.4,0.5905,2.3,0.7618,1.5,1577.3,1.239,3,1,6,2,0
NH37_003,24.551811,94.878052,1.71,4.8,7.83,12.77,10.6,88.4,0.2641,48.2,0.7408,9.1,0.9018,13.34,3160.8,2.557,0,4,3,1,0
NH13_005,28.198629,96.325886,24.53,52.79,68.18,95.94,27.9,82.6,0.2814,42.6,0.5577,1.5,1.0,2.48,182.9,4.953,2,3,3,3,0
SH02_001,24.353949,89.836462,0.84,3.76,5.75,8.2,20.0,79.2,0.6746,37.5,0.9411,27.7,0.2305,22.83,1313.5,3.242,5,1,2,1,0
SH01_001,24.377081,96.317267,0.92,2.51,3.15,5.07,23.3,71.8,0.5438,40.4,0.3837,5.1,0.8355,4.84,2269.2,0.103,2,1,4,4,0
NH13_004,28.888491,95.488824,30.92,43.1,87.4,112.19,25.1,64.3,0.0365,58.2,0.5414,5.3,0.9008,18.94,2486.0,0.859,2,2,1,3,1
NH27_004,28.402474,96.990527,5.87,25.9,28.46,47.55,26.9,66.8,0.5786,32.4,0.3032,13.4,0.528,7.89,1103.4,3.261,2,0,5,1,1
NH13_004,28.848598,91.498649,8.35,16.82,27.77,38.81,34.0,85.9,0.5877,41.6,0.0663,13.4,0.5968,10.72,152.8,1.276,2,2,2,0,0
